conflict_id,dyad_id,location,gwno_location,year,side_a_name,side_b_name,start_date,side_a_2nd,side_b_2nd,ext_troop_supp,org,ep_end,ep_end_date,version,bilateral_negotiations,mediated_negotiations,peace_effort,bilateral_negotiations_dummy,mediated_negotiations_dummy,peace_effort_dummy,agreement,agreement_dummy,best_fatality_estimate,duration,pko,pko_name,pko_troops,pko_total,v2x_polyarchy,v2stfisccap,v2csprtcpt,rebel,multiple,active,low,none
5000,5610,DR Congo (Zaire),490,1999,"ALiR, Mayi Mayi",RCD,14.09.1998,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MONUC,0,79,0.15,0.33,1.54,1,1,0,0,1
5000,5610,DR Congo (Zaire),490,2000,"ALiR, Mayi Mayi",RCD,14.09.1998,,,0,1,0,23.09.1998,20.1,0,0,0,0,0,0,0,0,10,2,1,MONUC,24,270,0.15,0.78,1.18,1,1,0,1,0
5000,5610,DR Congo (Zaire),490,2001,"ALiR, Mayi Mayi",RCD,14.09.1998,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,1,MONUC,2924,3397,0.16,0.78,1.18,1,1,0,0,1
5000,5610,DR Congo (Zaire),490,2002,"ALiR, Mayi Mayi",RCD,14.09.1998,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,4,1,MONUC,3888,4420,0.16,0.78,1.18,1,1,0,0,1
5001,5611,DR Congo (Zaire),490,1999,"ALiR, CNDD-FDD , Mayi Mayi",RCD,31.01.1999,,,0,1,0,23.09.1998,20.1,0,0,0,0,0,0,0,0,91,0,1,MONUC,0,79,0.15,0.33,1.54,1,1,1,0,0
5001,5611,DR Congo (Zaire),490,2000,"ALiR, CNDD-FDD , Mayi Mayi",RCD,31.01.1999,,,0,1,1,07.04.2000,20.1,0,0,0,0,0,0,0,0,30,1,1,MONUC,24,270,0.15,0.78,1.18,1,1,1,0,0
5001,5611,DR Congo (Zaire),490,2001,"ALiR, CNDD-FDD , Mayi Mayi",RCD,31.01.1999,,,0,1,0,07.04.2000,20.1,0,0,0,0,0,0,0,0,3,2,1,MONUC,2924,3397,0.16,0.78,1.18,1,1,0,1,0
5001,5611,DR Congo (Zaire),490,2002,"ALiR, CNDD-FDD , Mayi Mayi",RCD,31.01.1999,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,1,MONUC,3888,4420,0.16,0.78,1.18,1,1,0,0,1
5001,5611,DR Congo (Zaire),490,2003,"ALiR, CNDD-FDD , Mayi Mayi",RCD,31.01.1999,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,4,1,MONUC,9981,10649,0.19,-0.09,1.18,1,1,0,0,1
5002,5612,DR Congo (Zaire),490,1998,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,1,23.08.1998,20.1,0,0,0,0,0,0,0,0,250,0,0,,0,0,0.15,0.33,1.54,0,1,1,0,0
5002,5612,DR Congo (Zaire),490,1999,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,0,,20.1,1,0,1,1,0,1,1,1,0,1,1,MONUC,0,79,0.15,0.33,1.54,0,1,0,0,1
5002,5612,DR Congo (Zaire),490,2000,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUC,24,270,0.15,0.78,1.18,0,1,0,0,1
5002,5612,DR Congo (Zaire),490,2009,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,0,23.08.1998,20.1,0,0,0,0,0,0,0,0,4,11,1,MONUC,18646,20509,0.40,-0.03,1.01,0,1,0,1,0
5002,5612,DR Congo (Zaire),490,2010,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,12,1,MONUSCO,17745,19685,0.36,-0.03,0.98,0,1,0,0,1
5002,5612,DR Congo (Zaire),490,2011,"Bafulero, Bavira",Banyamulenge,23.08.1998,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,13,1,MONUSCO,17169,19173,0.35,-0.03,0.98,0,1,0,0,1
5038,5648,Kenya,501,2012,Orma,Pokomo,11.03.2012,,,0,3,1,21.12.2012,20.1,0,3,3,0,1,1,0,0,160,0,0,,0,0,0.38,1.56,1.91,0,0,1,0,0
5038,5648,Kenya,501,2013,Orma,Pokomo,11.03.2012,,,0,3,0,21.12.2012,20.1,0,0,0,0,0,0,0,0,22,1,0,,0,0,0.48,1.56,1.76,0,0,0,1,0
5038,5648,Kenya,501,2014,Orma,Pokomo,11.03.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.47,1.56,1.76,0,0,0,0,1
5038,5648,Kenya,501,2015,Orma,Pokomo,11.03.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.47,1.56,1.76,0,0,0,0,1
5038,5648,Kenya,501,2016,Orma,Pokomo,11.03.2012,,,0,3,0,21.12.2012,20.1,0,0,0,0,0,0,0,0,12,4,0,,0,0,0.49,1.56,1.72,0,0,0,1,0
5038,5648,Kenya,501,2017,Orma,Pokomo,11.03.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.47,1.56,1.72,0,0,0,0,1
5038,5648,Kenya,501,2018,Orma,Pokomo,11.03.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,6,0,,0,0,0.44,1.56,0.86,0,0,0,0,1
5039,5649,Mali,432,2012,Dogon,Fulani,25.05.2012,,,0,3,1,25.05.2012,20.1,0,0,0,0,0,0,0,0,30,0,0,,0,0,0.34,1.09,1.95,0,0,1,0,0
5039,5649,Mali,432,2013,Dogon,Fulani,25.05.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,0,0,0,0,1
5039,5649,Mali,432,2014,Dogon,Fulani,25.05.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,0,0,0,0,1
5039,5649,Mali,432,2017,Dogon,Fulani,25.05.2012,,,0,3,0,25.05.2012,20.1,0,2,2,0,1,1,0,0,35,5,1,MINUSMA,11666,13436,0.50,1.11,1.61,0,0,1,0,0
5039,5649,Mali,432,2018,Dogon,Fulani,25.05.2012,,,0,3,0,25.05.2012,20.1,0,10,10,0,1,1,4,1,32,6,1,MINUSMA,12187,13953,0.51,1.08,1.58,0,0,1,0,0
5039,5649,Mali,432,2019,Dogon,Fulani,25.05.2012,,,0,3,0,25.05.2012,20.1,0,7,7,0,1,1,6,1,61,7,1,MINUSMA,,,0.47,1.95,0.89,0,0,1,0,0
5040,5650,Mali,432,2012,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO",CMA,27.06.2012,,,0,1,1,27.06.2012,20.1,1,2,3,1,1,1,1,1,26,0,0,,0,0,0.34,1.09,1.95,1,1,1,0,0
5040,5650,Mali,432,2013,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO",CMA,27.06.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,1,1,0,0,1
5040,5650,Mali,432,2014,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO",CMA,27.06.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,1,1,0,0,1
5041,5651,Mali,432,2012,CMA,"MUJAO, Signed-in-Blood Battalion",15.11.2012,,,0,1,1,19.11.2012,20.1,0,0,0,0,0,0,0,0,25,0,0,,0,0,0.34,1.09,1.95,1,1,1,0,0
5041,5651,Mali,432,2013,CMA,"MUJAO, Signed-in-Blood Battalion",15.11.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MINUSMA,5494,6439,0.33,1.09,2.10,1,1,0,0,1
5041,5651,Mali,432,2014,CMA,"MUJAO, Signed-in-Blood Battalion",15.11.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MINUSMA,8543,9562,0.51,1.09,1.75,1,1,0,0,1
5042,5652,DR Congo (Zaire),490,2012,APCLS,M23,25.10.2012,,,0,1,1,25.10.2012,20.1,0,0,0,0,0,0,0,0,30,0,1,MONUSCO,17129,19229,0.33,-0.03,0.98,1,0,1,0,0
5042,5652,DR Congo (Zaire),490,2013,APCLS,M23,25.10.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MONUSCO,19557,21485,0.31,-0.03,1.03,1,0,0,0,1
5042,5652,DR Congo (Zaire),490,2014,APCLS,M23,25.10.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUSCO,19567,21245,0.32,-0.03,1.03,1,0,0,0,1
5043,5653,South Sudan,626,2012,Bul Nuer,Luac Jang Dinka,28.01.2012,,,0,3,1,25.03.2012,20.1,0,1,1,0,1,1,0,0,87,0,1,UNMISS,6473,7157,0.23,-0.89,0.51,0,0,1,0,0
5043,5653,South Sudan,626,2013,Bul Nuer,Luac Jang Dinka,28.01.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,UNMISS,6806,7684,0.20,-0.89,0.08,0,0,0,0,1
5043,5653,South Sudan,626,2014,Bul Nuer,Luac Jang Dinka,28.01.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,UNMISS,10376,11451,0.18,-1.17,-0.02,0,0,0,0,1
5043,5653,South Sudan,626,2019,Bul Nuer,Luac Jang Dinka,28.01.2012,,,0,3,0,25.03.2012,20.1,0,0,0,0,0,0,0,0,0,7,1,UNMISS,,,0.18,-1.32,-0.91,0,0,0,1,0
5045,5655,South Sudan,626,2012,Balanda,Dinka,16.12.2012,,,0,3,1,19.12.2012,20.1,0,0,0,0,0,0,0,0,28,0,1,UNMISS,6473,7157,0.23,-0.89,0.51,0,0,1,0,0
5045,5655,South Sudan,626,2013,Balanda,Dinka,16.12.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,UNMISS,6806,7684,0.20,-0.89,0.08,0,0,0,0,1
5045,5655,South Sudan,626,2014,Balanda,Dinka,16.12.2012,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,UNMISS,10376,11451,0.18,-1.17,-0.02,0,0,0,0,1
5046,5656,DR Congo (Zaire),490,2011,FDLR,Raia Mutomboki,16.08.2011,,,0,1,0,19.12.2012,20.1,0,0,0,0,0,0,0,0,18,0,1,MONUSCO,17169,19173,0.35,-0.03,0.98,1,0,0,1,0
5046,5656,DR Congo (Zaire),490,2012,FDLR,Raia Mutomboki,16.08.2011,,,0,1,1,31.08.2012,20.1,0,0,0,0,0,0,0,0,179,1,1,MONUSCO,17129,19229,0.33,-0.03,0.98,1,0,1,0,0
5046,5656,DR Congo (Zaire),490,2013,FDLR,Raia Mutomboki,16.08.2011,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUSCO,19557,21485,0.31,-0.03,1.03,1,0,0,0,1
5046,5656,DR Congo (Zaire),490,2014,FDLR,Raia Mutomboki,16.08.2011,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,3,1,MONUSCO,19567,21245,0.32,-0.03,1.03,1,0,0,0,1
9282,9892,DR Congo (Zaire),490,2006,Nunu,Tende,17.11.2006,,,0,3,0,31.08.2012,20.1,0,0,0,0,0,0,0,0,8,0,1,MONUC,16641,18536,0.26,-0.09,1.19,0,0,0,1,0
9282,9892,DR Congo (Zaire),490,2007,Nunu,Tende,17.11.2006,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MONUC,16661,18417,0.35,-0.03,1.00,0,0,0,0,1
9282,9892,DR Congo (Zaire),490,2008,Nunu,Tende,17.11.2006,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MONUC,16702,18515,0.39,-0.03,1.00,0,0,0,0,1
9282,9892,DR Congo (Zaire),490,2018,Nunu,Tende,17.11.2006,,,0,3,1,23.12.2018,20.1,0,0,0,0,0,0,0,0,875,12,1,MONUSCO,15635,17219,0.31,-0.03,1.14,0,0,1,0,0
9282,9892,DR Congo (Zaire),490,2019,Nunu,Tende,17.11.2006,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,13,1,MONUSCO,,,0.33,-0.28,1.02,0,0,0,0,1
9637,10247,Guinea,438,2013,Konianke,Kpelle,15.07.2013,,,0,3,1,17.07.2013,20.1,0,0,0,0,0,0,0,0,98,0,0,,0,0,0.35,-0.29,1.43,0,0,1,0,0
9637,10247,Guinea,438,2014,Konianke,Kpelle,15.07.2013,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.48,-0.29,1.43,0,0,0,0,1
9637,10247,Guinea,438,2015,Konianke,Kpelle,15.07.2013,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.47,-0.29,1.43,0,0,0,0,1
9691,10301,Sudan,625,2005,Northern Sudanese,Southern Sudanese,03.08.2005,,,0,3,1,03.08.2005,20.1,0,0,0,0,0,0,0,0,130,0,1,UNMIS,4009,4765,0.21,-0.21,0.65,0,0,1,0,0
9691,10301,Sudan,625,2006,Northern Sudanese,Southern Sudanese,03.08.2005,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,UNMIS,8914,10284,0.22,-0.21,0.65,0,0,0,0,1
9691,10301,Sudan,625,2007,Northern Sudanese,Southern Sudanese,03.08.2005,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,UNMIS,8827,10108,0.22,-0.21,0.65,0,0,0,0,1
9708,10318,Sudan,625,2007,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,03.08.2005,20.1,0,0,0,0,0,0,0,0,23,0,1,UNMIS,8827,10108,0.22,-0.21,0.65,0,0,0,1,0
9708,10318,Sudan,625,2008,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,UNAMID,12194,15136,0.21,-0.21,0.65,0,0,0,0,1
9708,10318,Sudan,625,2009,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,,20.1,1,0,1,1,0,1,1,1,0,2,1,UNAMID,15114,19949,0.23,-0.21,0.65,0,0,0,0,1
9708,10318,Sudan,625,2016,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,03.08.2005,20.1,0,0,0,0,0,0,0,0,3,9,1,UNAMID,14414,17646,0.29,-0.54,1.38,0,0,0,1,0
9708,10318,Sudan,625,2017,Habaniya,Salamat Baggara,08.01.2007,,,0,3,1,10.05.2017,20.1,0,3,3,0,1,1,3,1,41,10,1,UNAMID,13614,17290,0.28,-0.54,0.78,0,0,1,0,0
9708,10318,Sudan,625,2018,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,11,1,UNAMID,11181,13997,0.28,-0.54,0.80,0,0,0,0,1
9708,10318,Sudan,625,2019,Habaniya,Salamat Baggara,08.01.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,12,1,UNAMID,,,0.21,-0.48,2.31,0,0,0,0,1
9940,10550,Ivory Coast,437,2002,Bete,Senufo,31.12.2002,,,0,3,0,10.05.2017,20.1,0,0,0,0,0,0,0,0,3,0,0,,0,0,0.44,0.46,0.95,0,0,0,1,0
9940,10550,Ivory Coast,437,2003,Bete,Senufo,31.12.2002,,,0,3,0,10.05.2017,20.1,0,0,0,0,0,0,0,0,10,1,0,,0,0,0.43,0.46,0.95,0,0,0,1,0
9940,10550,Ivory Coast,437,2004,Bete,Senufo,31.12.2002,,,0,3,1,23.12.2004,20.1,0,0,0,0,0,0,0,0,25,2,1,UNOCI,5846,6221,0.44,0.46,0.95,0,0,1,0,0
9940,10550,Ivory Coast,437,2005,Bete,Senufo,31.12.2002,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,3,1,UNOCI,5852,6256,0.42,0.46,0.95,0,0,0,0,1
9940,10550,Ivory Coast,437,2006,Bete,Senufo,31.12.2002,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,4,1,UNOCI,7849,9036,0.48,0.46,0.95,0,0,0,0,1
10823,11433,Nigeria,475,2002,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,3,0,0,,0,0,0.46,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2003,Black Axe,Eyie,15.02.2002,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.44,0.31,1.35,1,0,0,0,1
10823,11433,Nigeria,475,2004,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,9,2,0,,0,0,0.44,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2005,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,14,3,0,,0,0,0.44,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2006,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,7,4,0,,0,0,0.44,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2007,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,3,5,0,,0,0,0.40,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2008,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,10,6,0,,0,0,0.40,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2009,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,13,7,0,,0,0,0.40,0.31,1.35,1,0,0,1,0
10823,11433,Nigeria,475,2010,Black Axe,Eyie,15.02.2002,,,0,1,0,23.12.2004,20.1,0,0,0,0,0,0,0,0,21,8,0,,0,0,0.42,0.31,1.99,1,0,0,1,0
10823,11433,Nigeria,475,2011,Black Axe,Eyie,15.02.2002,,,0,1,1,27.10.2011,20.1,0,0,0,0,0,0,0,0,33,9,0,,0,0,0.48,0.31,1.99,1,0,1,0,0
10823,11433,Nigeria,475,2012,Black Axe,Eyie,15.02.2002,,,0,1,0,27.10.2011,20.1,0,0,0,0,0,0,0,0,24,10,0,,0,0,0.50,0.31,1.99,1,0,0,1,0
10823,11433,Nigeria,475,2013,Black Axe,Eyie,15.02.2002,,,0,1,0,27.10.2011,20.1,0,1,1,0,1,1,0,0,39,11,0,,0,0,0.57,0.31,1.90,1,0,1,0,0
10823,11433,Nigeria,475,2014,Black Axe,Eyie,15.02.2002,,,0,1,0,27.10.2011,20.1,0,0,0,0,0,0,0,0,64,12,0,,0,0,0.57,0.31,1.90,1,0,1,0,0
10823,11433,Nigeria,475,2015,Black Axe,Eyie,15.02.2002,,,0,1,0,27.10.2011,20.1,0,0,0,0,0,0,0,0,43,13,0,,0,0,0.59,0.31,1.90,1,0,1,0,0
10823,11433,Nigeria,475,2016,Black Axe,Eyie,15.02.2002,,,0,1,0,27.10.2011,20.1,0,0,0,0,0,0,0,0,59,14,0,,0,0,0.63,0.31,1.86,1,0,1,0,0
10823,11433,Nigeria,475,2017,Black Axe,Eyie,15.02.2002,,,0,1,1,24.12.2017,20.1,0,1,1,0,1,1,0,0,33,15,0,,0,0,0.55,0.31,1.91,1,0,1,0,0
10823,11433,Nigeria,475,2018,Black Axe,Eyie,15.02.2002,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,11,16,0,,0,0,0.58,0.31,1.88,1,0,0,1,0
10823,11433,Nigeria,475,2019,Black Axe,Eyie,15.02.2002,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,112,17,0,,0,0,0.50,0.31,1.92,1,0,1,0,0
10831,11441,Nigeria,475,2007,Black Axe,Maphite,02.03.2007,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,4,0,0,,0,0,0.40,0.31,1.35,1,0,0,1,0
10831,11441,Nigeria,475,2008,Black Axe,Maphite,02.03.2007,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.40,0.31,1.35,1,0,0,0,1
10831,11441,Nigeria,475,2009,Black Axe,Maphite,02.03.2007,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,15,2,0,,0,0,0.40,0.31,1.35,1,0,0,1,0
10831,11441,Nigeria,475,2010,Black Axe,Maphite,02.03.2007,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,14,3,0,,0,0,0.42,0.31,1.99,1,0,0,1,0
10831,11441,Nigeria,475,2011,Black Axe,Maphite,02.03.2007,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,1,4,0,,0,0,0.48,0.31,1.99,1,0,0,1,0
10831,11441,Nigeria,475,2012,Black Axe,Maphite,02.03.2007,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.50,0.31,1.99,1,0,0,0,1
10831,11441,Nigeria,475,2013,Black Axe,Maphite,02.03.2007,,,0,1,0,,20.1,0,1,1,0,1,1,0,0,0,6,0,,0,0,0.57,0.31,1.90,1,0,0,0,1
10831,11441,Nigeria,475,2014,Black Axe,Maphite,02.03.2007,,,0,1,0,24.12.2017,20.1,0,0,0,0,0,0,0,0,1,7,0,,0,0,0.57,0.31,1.90,1,0,0,1,0
10831,11441,Nigeria,475,2015,Black Axe,Maphite,02.03.2007,,,0,1,1,21.09.2015,20.1,0,0,0,0,0,0,0,0,25,8,0,,0,0,0.59,0.31,1.90,1,0,1,0,0
10831,11441,Nigeria,475,2016,Black Axe,Maphite,02.03.2007,,,0,1,0,21.09.2015,20.1,0,0,0,0,0,0,0,0,5,9,0,,0,0,0.63,0.31,1.86,1,0,0,1,0
10831,11441,Nigeria,475,2017,Black Axe,Maphite,02.03.2007,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.55,0.31,1.91,1,0,0,0,1
10831,11441,Nigeria,475,2018,Black Axe,Maphite,02.03.2007,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,11,0,,0,0,0.58,0.31,1.88,1,0,0,0,1
10831,11441,Nigeria,475,2019,Black Axe,Maphite,02.03.2007,,,0,1,0,21.09.2015,20.1,0,0,0,0,0,0,0,0,1,12,0,,0,0,0.50,0.31,1.92,1,0,0,1,0
10938,11548,Somalia,520,2012,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,1,28.11.2012,20.1,0,0,0,0,0,0,0,0,158,0,0,,0,0,0.19,-1.27,1.01,1,0,1,0,0
10938,11548,Somalia,520,2013,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,0,,20.1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0.16,-1.28,0.88,1,0,0,0,1
10938,11548,Somalia,520,2014,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,0,28.11.2012,20.1,0,0,0,0,0,0,0,0,9,2,0,,0,0,0.17,-1.28,0.88,1,0,0,1,0
10938,11548,Somalia,520,2015,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,0,,20.1,2,0,2,1,0,1,0,0,0,3,0,,0,0,0.17,-1.28,0.88,1,0,0,0,1
10938,11548,Somalia,520,2016,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,0,,20.1,2,1,3,1,1,1,1,1,0,4,0,,0,0,0.16,-1.28,0.98,1,0,0,0,1
10938,11548,Somalia,520,2019,Khatumo administration,Republic of Somaliland,15.01.2012,,,0,1,0,28.11.2012,20.1,0,0,0,0,0,0,0,0,2,7,0,,0,0,0.16,-0.95,0.43,1,0,0,1,0
11072,11682,Egypt,651,2012,Opponents of Morsi,Supporters of Morsi,25.11.2012,,,0,2,0,28.11.2012,20.1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0.28,-1.56,-0.20,0,0,0,1,0
11072,11682,Egypt,651,2013,Opponents of Morsi,Supporters of Morsi,25.11.2012,,,0,2,1,30.12.2013,20.1,0,4,4,0,1,1,0,0,119,1,0,,0,0,0.25,-1.56,-0.49,0,0,1,0,0
11072,11682,Egypt,651,2014,Opponents of Morsi,Supporters of Morsi,25.11.2012,,,0,2,0,30.12.2013,20.1,0,0,0,0,0,0,0,0,12,2,0,,0,0,0.18,-1.56,-0.91,0,0,0,1,0
11072,11682,Egypt,651,2015,Opponents of Morsi,Supporters of Morsi,25.11.2012,,,0,2,0,,20.1,0,0,0,0,0,0,0,0,0,3,0,,0,0,0.20,-1.56,-0.99,0,0,0,0,1
11072,11682,Egypt,651,2016,Opponents of Morsi,Supporters of Morsi,25.11.2012,,,0,2,0,,20.1,0,0,0,0,0,0,0,0,0,4,0,,0,0,0.19,-1.81,-0.99,0,0,0,0,1
11125,11735,Nigeria,475,2001,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,30.12.2013,20.1,0,2,2,0,1,1,0,0,21,0,0,,0,0,0.46,0.31,1.35,0,1,0,1,0
11125,11735,Nigeria,475,2002,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,30.12.2013,20.1,0,2,2,0,1,1,1,1,21,1,0,,0,0,0.46,0.31,1.35,0,1,0,1,0
11125,11735,Nigeria,475,2003,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,0,,0,0,0.44,0.31,1.35,0,1,0,0,1
11125,11735,Nigeria,475,2004,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,,20.1,1,1,2,1,1,1,1,1,0,3,0,,0,0,0.44,0.31,1.35,0,1,0,0,1
11125,11735,Nigeria,475,2010,Birom,"Fulani, Hausa",30.12.2001,,,0,3,1,20.01.2010,20.1,0,0,0,0,0,0,0,0,333,9,0,,0,0,0.42,0.31,1.99,0,1,1,0,0
11125,11735,Nigeria,475,2011,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,10,0,,0,0,0.48,0.31,1.99,0,1,0,0,1
11125,11735,Nigeria,475,2012,Birom,"Fulani, Hausa",30.12.2001,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,11,0,,0,0,0.50,0.31,1.99,0,1,0,0,1
11191,11801,Central African Republic,482,2007,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,20.01.2010,20.1,0,0,0,0,0,0,0,0,4,0,1,MINURCAT,0,32,0.36,-1.22,0.31,0,0,0,1,0
11191,11801,Central African Republic,482,2008,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,1,1,MINURCAT,0,282,0.36,-1.22,0.31,0,0,0,0,1
11191,11801,Central African Republic,482,2009,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,2,1,MINURCAT,2770,3043,0.36,-1.22,0.31,0,0,0,0,1
11191,11801,Central African Republic,482,2011,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,20.01.2010,20.1,0,0,0,0,0,0,0,0,11,4,0,,0,0,0.35,-1.22,0.31,0,0,0,1,0
11191,11801,Central African Republic,482,2012,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,,20.1,0,0,0,0,0,0,0,0,0,5,0,,0,0,0.34,-1.99,0.31,0,0,0,0,1
11191,11801,Central African Republic,482,2013,Christians (CAR),Muslims (CAR),14.03.2007,,,0,3,0,20.01.2010,20.1,0,0,0,0,0,0,0,0,47,6,0,,0,0,0.27,-1.53,0.26,0,0,1,0,0
